title,Date,UserID ,Reviews,Location Rating,Rooms Rating,Service Rating,stars,Owner Response Date,Owner Response,Brand,Negative,Neutral,Positive,Compound
Hyatt Place New York City / Times Square,6/6/25 9:32,21950,"disappointed by service.
we recently stayed at this property and while the cleanliness of the property and the location were satisfactory, the overall experience fell short due to poor service standards, especially at the front desk. we had reserved a room for four, yet on one of the days, housekeeping left only 3 towels and when we called the front desk to request a fourth towel, we were told we’d have to wait until 9.30am when the housekeeping staff shift begins. this level of inflexibility and lack of basic guest support was both disappointing and unexpected from a brand like hyatt. the buffet breakfast was another let down. the spread was quite limited and completely overwhelmed by the sheer number of guests. there weren’t enough tables to accommodate everyone leading to a chaotic and uncomfortable dining experience. to make the things worse, they began winding down breakfast even before the official closing time.",5.0,4.0,2.0,4,,,Hyatt,0.132,0.808,0.061,-0.9231
Hyatt Place New York City / Times Square,6/3/25 22:51,57130,"if i can give 0 star, i will give 0 star. the front desk is so trashy, irresponsible and has no knowledge of what they are doing. don’t spend money or your time here. for your questions, they can only give you random answers and in the end you only receive bill which you are not responsible for. instead of solving problems, they will only throw you to others for answers. plus, they always have very long wait before you can be connected on the call. they also hang up on you for no reasons. don’t come. you will be sad",1.0,1.0,1.0,1,,,Hyatt,0.137,0.841,0.021,-0.8988
Hyatt Place New York City / Times Square,6/3/25 8:26,93180,"my first trip to new york city for my 50th birthday was absolutely incredible. i was truly impressed with my stay at the hotel. i was on the 25th floor and had a breathtaking view of the city. everything was within walking distance, including the port authority bus terminal, the theater district, times square, central park, and the empire state building. the staff were friendly and professional. when i had an issue with my window, it was addressed immediately. they even texted me to ask if i needed any further assistance. the breakfast bar was charming, but they didn’t have a waffle maker. regardless, everything else was fantastic! whenever i return to nyc, i will definitely stay here again.",5.0,5.0,5.0,5,,,Hyatt,0.0,0.844,0.156,0.9554
Hyatt Place New York City / Times Square,6/2/25 7:37,63579,"i’m quite disappointed with my stay, especially considering the price i paid. while the hotel is rated 4 stars, it certainly doesn’t live up to that standard. the location is great—no complaints there—but there are two other hotels nearby that i now regret not choosing instead.

one major issue: do not touch the complimentary water bottles in the room. there was a note saying they would be charged at $6 each unless you're a world of hyatt member—in which case they're free. i am a member, and yet i was still charged $18. to make matters worse, there's an additional $89 charge on my credit card that i still haven’t received an explanation for. it’s currently being investigated.

breakfast was decent, but getting to it was an ordeal. first, there’s the wait for the elevator—an average of 30 minutes just to get one with enough space to enter safely. the alternative is taking the stairs. once you finally arrive at the canteen, it’s overcrowded and chaotic. you’ll likely have to stand and wait another 30 minutes just to find a free table.

the lobby is no better. it’s constantly packed, day and night, with loud music playing nonstop—far from ideal when you're trying to relax or wait for a transfer or taxi.

overall, despite the hotel clearly generating a lot of income, the service and experience fall far short. i wouldn’t recommend staying here. look elsewhere.",3.0,3.0,2.0,2,,,Hyatt,0.085,0.804,0.111,0.8362
Hyatt Place New York City / Times Square,6/2/25 2:39,80753,"my room was tiny, which is honestly expected in nyc especially for such a central location. but be prepared for a bed and basically nothing else lol. honestly the hotel was fine - i was travelling for work so i wasn’t that fussy. if i was on holiday i’d probably go for a nicer area with a better room.

the bathrooms/ showers could honestly do with a bit of a refresh though.

the lifts also got really busy at peak times so there was a long wait.

the breakfast was also just fine.",5.0,4.0,5.0,4,,,Hyatt,0.055,0.733,0.212,0.95
Hyatt Place New York City / Times Square,6/1/25 18:28,80060,"i was physically assaulted at this hotel. a staff member pushed me (video attached) and then they called the police to falsely incriminate me. it's all on video. i was kicked out of the hotel without justification. i do not recommend it.

i was physically assaulted at this hotel. a staff member pushed me and then called the police to falsely incriminate me. it's all on video. i was kicked out without justification. i do not recommend it.",1.0,1.0,1.0,1,,,Hyatt,0.13,0.87,0.0,-0.8756
Hyatt Place New York City / Times Square,6/1/25 17:24,62258,it was a very convenient location to all major attractions and subway stations!!,4.0,4.0,4.0,4,,,Hyatt,0.0,0.765,0.235,0.5686
Hyatt Place New York City / Times Square,5/31/25 21:55,28634,"well-located hotel. catastrophic service. breakfast worthy of a 1-star hotel, unacceptable.",4.0,3.0,1.0,3,,,Hyatt,0.363,0.468,0.17,-0.5106
Hyatt Place New York City / Times Square,5/31/25 9:25,60215,"tiny rooms. thin walls.
there was always a cart in the hallway even in the middle of the night. seemed like a hazard if there was ever an emergency.
the lobby is always busy. you can probably find another hotel.",3.0,1.0,1.0,1,,,Hyatt,0.06,0.856,0.083,-0.0
Hyatt Place New York City / Times Square,5/31/25 7:44,34104,"booked room
on expedia. when we arrived they gave us the incorrect rooms and blamed
expedia when in fact it was their top
office that had moved our rooms to the same
floor without paying attention to the type
of rooms
booked. we did not have enough space for all
one
party and they did not accept
accountability.",,,,1,,,Hyatt,0.083,0.847,0.071,-0.1984
Hyatt Place New York City / Times Square,5/29/25 12:35,71843,"fantastic location, stayed just before xmas 2024, hotel was busy but staff very efficient and helpful. breakfast area quite small as part of eating area is semi outside which wasn’t the best during winter, but does the job.
will stay again and would recommend!",5.0,5.0,4.0,5,,,Hyatt,0.0,0.662,0.338,0.9677
Hyatt Place New York City / Times Square,5/28/25 16:53,21374,very well kept!,5.0,5.0,5.0,5,,,Hyatt,0.0,0.427,0.573,0.3989
Hyatt Place New York City / Times Square,5/28/25 8:20,30337,"very poor service , unwelcoming staff at the check in.clearly they couldn’t work efficiently when they are busy.
everyday you have to wait between 5-7 min to get the lift.
simply i will never come her again , stay away from it",5.0,2.0,2.0,2,,,Hyatt,0.074,0.868,0.059,-0.1761
Hyatt Place New York City / Times Square,5/24/25 18:34,41844,"clean, friendly staff, free breakfast",2.0,4.0,3.0,4,,,Hyatt,0.0,0.179,0.821,0.8481
Hyatt Place New York City / Times Square,5/23/25 18:46,40764,"would give 0 stars if i could. their mattress smells like urine!! 🤮🤮🤮

absolutely disgusting experience. i stayed here for one night at the end of may and was assigned a disability-accessible room. a bit weird since i don’t need disability-accessible room, but fine. within two hours, i started noticing a strong smell of pee — and after some sniffing around, i found the source: the mattress. yes, the bed reeked of urine.

my guess? the previous guest had an accident (understandable, given this is an accessible room), but what’s unacceptable is that the hotel didn’t bother to replace the mattress. the cleaning team clearly failed to do a basic hygiene check. for the price i paid (north of $350 / night), i expect a clean bed — not a biohazard. completely disappointed",4.0,1.0,2.0,1,,,Hyatt,0.166,0.723,0.111,-0.889
Hyatt Place New York City / Times Square,5/22/25 21:07,54152,nice stay,5.0,5.0,5.0,5,,,Hyatt,0.0,0.263,0.737,0.4215
Hyatt Place New York City / Times Square,5/22/25 21:02,12275,"great experience, hotel very well located. very friendly staff. just one observation is regarding the breakfast, which could be better organized, with the same food options in both places and attention to the bathroom near reception, keeping it always clean.",5.0,5.0,5.0,5,,,Hyatt,0.0,0.692,0.308,0.9391
Hyatt Place New York City / Times Square,5/19/25 10:00,90755,"stayed one night in this hotel after checking out of another hotel that wasn't very nice. this hotel is amazing value for money, incredible location, great staff and buffet breakfast included. the shower felt like a pressure washer in a good way, could have stayed under the shower for a long time.",5.0,5.0,5.0,5,,,Hyatt,0.072,0.685,0.243,0.9048
Hyatt Place New York City / Times Square,5/18/25 15:21,23394,"i recently stayed at the hyatt in long island city for a few nights, and i couldn’t be more impressed. from check-in to check-out, the service was absolutely amazing. the staff was warm, attentive, and genuinely made me feel welcome. every request i had was handled quickly and with a smile, which made my stay feel effortless and relaxing.

the room was clean, modern, and comfortable, with a great view of the city skyline. the location is also super convenient—close to the subway and just minutes from manhattan, but still quiet enough to enjoy a good night’s sleep.

overall, this was one of the best hotel experiences i’ve had in new york. i’ll definitely be staying here again next time i’m in town. highly recommend!",5.0,5.0,5.0,5,,,Hyatt,0.0,0.721,0.279,0.9902
Hyatt Place New York City / Times Square,5/17/25 11:50,35130,"its a hyatt branded motel with 4-star hotel price tag. its not bad but just toooo crowded and rooms are small, loud and you can’t really sleep there. and cleaning will wake you up at 8am.",3.0,1.0,4.0,2,,,Hyatt,0.0,0.948,0.052,0.2323
